2018-02-21 07:16:20	2018-02-21 09:11:00
2018-02-21 09:42:00	2018-02-21 11:30:00
2018-02-22 08:17:00	2018-02-22 09:46:00
2018-02-22 11:09:00	2018-02-22 11:52:00
2018-02-22 11:59:00	2018-02-22 12:30:00
2018-02-22 12:43:00	2018-02-22 13:17:00
2018-02-22 14:28:00	2018-02-22 15:19:00
2018-02-22 16:11:00	2018-02-22 18:12:00
2018-02-23 07:16:00	2018-02-23 07:45:00
2018-02-23 09:44:00	2018-02-23 10:14:00
2018-02-23 10:18:00	2018-02-23 11:48:00
2018-02-23 15:08:00	2018-02-23 15:38:00
2018-02-23 16:06:00	2018-02-23 16:37:00
2018-02-23 16:46:00	2018-02-23 17:15:00
2018-02-23 18:19:00	2018-02-23 18:55:00
2018-02-24 10:25:00	2018-02-24 11:19:00
2018-02-24 11:53:00	2018-02-24 12:26:00
2018-02-24 12:59:00	2018-02-24 13:29:00
2018-02-24 16:51:00	2018-02-24 17:20:00
2018-02-24 18:49:00	2018-02-24 18:52:00
2018-02-25 07:00:00	2018-02-25 07:49:00
2018-02-25 08:37:00	2018-02-25 09:31:00
2018-02-25 11:21:00	2018-02-25 11:51:00
2018-02-25 13:20:00	2018-02-25 16:39:00
2018-02-25 18:07:00	2018-02-25 18:40:00
2018-02-26 08:03:00	2018-02-26 08:43:00
2018-02-26 08:54:00	2018-02-26 09:50:00
2018-02-26 11:38:00	2018-02-26 12:10:00
2018-02-26 12:29:00	2018-02-26 12:58:00
2018-02-26 14:34:00	2018-02-26 15:18:00
2018-02-26 19:04:00	2018-02-26 19:05:00
2018-02-27 07:26:00	2018-02-27 08:10:00
2018-02-27 08:39:00	2018-02-27 09:45:00
2018-02-27 11:50:00	2018-02-27 12:19:00
2018-02-27 14:04:00	2018-02-27 14:33:00
2018-02-27 14:59:00	2018-02-27 15:58:00
2018-02-27 16:25:00	2018-02-27 17:07:00
2018-02-27 18:45:00	2018-02-27 19:14:00
2018-02-28 10:01:00	2018-02-28 10:51:00
2018-02-28 13:14:00	2018-02-28 13:44:00
2018-02-28 15:09:00	2018-02-28 16:35:00
2018-02-28 17:09:00	2018-02-28 18:06:00
2018-02-28 18:20:00	2018-02-28 18:26:00
2018-03-01 09:21:00	2018-03-01 09:51:00
2018-03-01 10:49:00	2018-03-01 12:39:00
2018-03-01 14:12:00	2018-03-01 14:42:00
2018-03-01 15:32:00	2018-03-01 16:21:00
2018-03-01 17:15:00	2018-03-01 18:11:00
2018-03-02 07:36:00	2018-03-02 08:25:00
2018-03-02 09:03:00	2018-03-02 09:50:00
2018-03-02 10:10:00	2018-03-02 10:41:00
2018-03-02 11:23:00	2018-03-02 12:41:00
2018-04-02 13:42:00	2018-04-02 14:11:00
2018-04-02 14:13:00	2018-04-02 14:58:00
2018-04-02 15:19:00	2018-04-02 16:18:00
2018-04-02 17:13:00	2018-04-02 18:07:00
2018-04-09 07:23:00	2018-04-09 08:08:00
2018-04-09 10:09:00	2018-04-09 10:56:00
2018-04-09 11:53:00	2018-04-09 12:51:00
2018-04-09 15:46:00	2018-04-09 16:45:00
2018-04-09 18:06:00	2018-04-09 19:29:00
2018-04-10 07:04:00	2018-04-10 07:40:00
2018-04-10 08:51:00	2018-04-10 09:20:00
2018-04-10 09:40:00	2018-04-10 10:09:00
2018-04-10 10:42:00	2018-04-10 10:42:00
2018-04-10 10:47:00	2018-04-10 11:17:00
2018-04-10 11:24:00	2018-04-10 11:53:00
2018-04-10 13:42:00	2018-04-10 14:48:00
2018-04-10 15:55:00	2018-04-10 17:25:00
2018-04-11 07:06:00	2018-04-11 07:52:00
2018-04-11 08:23:00	2018-04-11 09:58:00
2018-04-11 13:25:00	2018-04-11 13:59:00
